Pss 1:1	ΕΒΟΗΣΑ πρὸς Κύριον ἐν τῷ θλίβεσθαί με εἰς τέλος, πρὸς τὸν θεὸν ἐν τῷ ἐπιθέσθαι ἁμαρτωλούς.
Pss 17:14	ἐν ὀργῇ κάλλους αὐτοῦ ἐξαπέστειλεν αὐτὰ ἕως ἐπὶ δυσμῶν, καὶ τοὺς ἄρχοντας τῆς γῆς εἰς ἐμπαιγμόν· καὶ οὐκ ἐφείσατο.
Pss 17:15	ἐν ἀλλοτριότητι ὁ ἐχθρὸς ἐποίησεν, ἐν ὑπερηφανίᾳ· καὶ ἡ καρδία αὐτοῦ ἀλλοτρία ἀπὸ τοῦ θεοῦ ἡμῶν.
Pss 17:16	καὶ πάντα ὅσα ἐποίησεν ἐν Ἰερουσαλήμ, καθὼς καὶ τὰ ἔθνη ἐν ταῖς πόλεσι τοὺς θεοὺς αὐτῶν.
Pss 17:17	καὶ ἐπεκρατοῦσαν αὐτῶν υἱοὶ τῆς διαθήκης ἐν μέσῳ ἐθνῶν συμμίκτων, οὐκ ἦν ὁ ποιῶν ἐν μέσῳ ἐν αὐτοῖς, ἐν Ἰερουσαλήμ, ἔλεος καὶ ἀλήθειαν.
Pss 17:18	ἐφύγοσαν ἀπ᾽ αὐτῶν οἱ ἀγαπῶντες συναγωγὰς ὁσίων· ὡς στρουθία ἐξεπετάσθησαν ἀπὸ κοίτης αὐτῶν.
Pss 17:19	ἐπλανῶντο ἐν ἐρήμοις, σωθῆναι ψυχὰς αὐτῶν ἀπὸ κακοῦ, καὶ τίμιον ἐν ὀφθαλμοῖς παροικίας ψυχὴ σεσωσμένη ἐξ αὐτῶν.
Pss 17:20	ἐφύγοσαν ἀπ᾽ αὐτῶν οἱ ἀγαπῶντες συναγωγὰς ὁσίων· εἰς πᾶσαν τὴν γῆν ἐγενήθη σκορπισμὸς αὐτῶν ὑπό ἀνόμων. ὅτι ἀνέσχεν ὁ οὐρανὸς τοῦ στάξαι ὑετὸν ἐπὶ τὴν γῆν·
Pss 17:21	πηγαὶ συνεσχέθησαν αἰώνιοι ἐξ ἀβύσσων, ἀπὸ ὀρέων ὑψηλῶν. ὅτι οὐκ ἦν ἐν αὐτοῖς ποιῶν δικαιοσύνην καὶ κρίμα· ἀπὸ ἄρχοντος αὐτῶν καὶ λαοῦ ἐλαχίστου ἐν πάσῃ ἁμαρτίᾳ.
Pss 17:22	ὁ βασιλεὺς ἐν παρανομίᾳ καὶ ὁ κριτὴς ἐν ἀπειθείᾳ, καὶ ὁ λαὸς ἐν ἁμαρτίᾳ.
Pss 17:23	ἴδε, Κύριε, καὶ ἀνάστησον αὐτοῖς τὸν βασιλέα αὐτῶν, υἱὸν Δαυίδ, εἰς τὸν καιρὸν ὃν ἴδες σύ, ὁ θεός, τοῦ βασιλεῦσαι ἐπὶ Ἰσραὴλ παῖδά σου.
Pss 17:24	καὶ ὑπόζωσον αὐτὸν ἰσχὺν τοῦ θραῦσαι ἄρχοντας ἀδίκους.
Pss 17:25	καθάρισον Ἰερουσαλὴμ ἀπὸ ἐθνῶν καταπατούντων ἐν ἀπωλείᾳ, ἐν σοφίᾳ, ἐν δικαιοσύνῃ
Pss 17:26	ἐξῶσαι ἁμαρτωλοὺς ἀπὸ κληρονομίας, ἐκτρίψαι ὑπερηφανίαν ἁμαρτωλοῦ ὡς σκεύη κεραμέως, ἐν ῥάβδῳ σιδηρᾷ συντρίψαι πᾶσαν ὑπόστασιν αὐτῶν·
Pss 17:27	ὀλοθρεῦσαι ἔθνη παράνομα ἐν λόγῳ στόματος αὐτοῦ, ἐν ἀπειλῇ αὐτοῦ φυγεῖν ἔθνη ἀπὸ προσώπου αὐτοῦ, καὶ ἐλέγξαι ἁμαρτωλοὺς ἐν λόγῳ καρδίας αὐτῶν.
Pss 17:28	καὶ συνάξει λαὸν ἅγιον οὗ ἀφηγήσεται ἐν δικαιοσύνῃ, καὶ κρινεῖ φυλὰς λαοῦ ἡγιασμένου ὑπὸ Κυρίου θεοῦ αὐτοῦ.
Pss 17:29	καὶ οὐκ ἀφήσει ἀδικίαν ἐν μέσῳ αὐτῶν αὐλισθῆναι ἔτι, καὶ οὐ κατοικήσει πᾶς ἄνθρωπος μετ᾽ αὐτῶν εἰδὼς κακίαν.
Pss 17:30	γνώσεται γὰρ αὐτοὺς ὅτι πάντες υἱοὶ θεοῦ εἰσιν αὐτῶν, καὶ καταμερίσει αὐτοὺς ἐν ταῖς φυλαῖς αὐτῶν ἐπὶ τῆς γῆς.
Pss 17:31	καὶ πάροικος καὶ ἀλλογενὴς οὐ παροικήσει αὐτοῖς ἔτι· κρινεῖ λαοὺς καὶ ἔθνη ἐν σοφίᾳ δικαιοσύνης αὐτοῦ. διάψαλμα.
Pss 17:32	καὶ ἕξει λαοὺς ἐθνῶν δουλεύειν αὐτῷ ὑπὸ τὸν ζυγὸν αὐτοῦ, καὶ τὸν κύριον δοξάσει ἐν ἐπισήμῳ πάσης τῆς γῆς.
Pss 17:33	καὶ καθαριεῖ Ἰερουσαλὴμ ἐν ἁγιασμῷ, ὡς καὶ τὸ ἀπ᾽ ἀρχῆς,
Pss 17:34	ἔρχεσθαι ἔθνη ἀπ᾽ ἄκρου τῆς γῆς ἰδεῖν τὴν δόξαν αὐτοῦ, φέροντες δῶρα τοὺς ἐξησθενηκότας υἱοὺς αὐτῆς,
Pss 17:35	καὶ ἰδεῖν τὴν δόξαν Κυρίου ἣν ἐδόξασεν αὐτὴν ὁ θεός· καὶ αὐτὸς βασιλεὺς δίκαιος διδακτὸς ὑπὸ θεοῦ ἐπ᾽ αὐτούς,
Pss 17:36	καὶ οὐκ ἔστιν ἀδικία ἐν ταῖς ἡμέραις αὐτοῦ ἐν μέσῳ αὐτῶν· ὅτι πάντες ἅγιοι, καὶ βασιλεὺς αὐτῶν χριστὸς κύριος.
Pss 17:37	οὐ γὰρ ἐλπιεῖ ἐπὶ ἵππον καὶ ἀναβάτην καὶ τόξον, οὐδὲ πληθυνεῖ αὐτῷ χρυσίον οὐδὲ ἀργύριον εἰς πόλεμον· καὶ πολλοῖς οὐ συνάξει ἐλπίδας εἰς ἡμέραν πολέμου.
Pss 17:38	Κύριος αὐτὸς βασιλεὺς αὐτοῦ· ἐλπὶς τοῦ δυνατοῦ ἐλπίδι θεοῦ, καὶ ἐλεήσει πάντα τὰ ἔθνη ἐνώπιον αὐτοῦ ἐν φόβῳ.
Pss 17:39	κατάξει γὰρ γῆν τῷ λόγῳ τοῦ στόματος αὐτοῦ εἰς αἰῶνα·
Pss 17:40	εὐλογήσει λαὸν Κυρίου ἐν σοφίᾳ μετ᾽ εὐφροσύνης.
Pss 17:41	καὶ αὐτὸς καθαρὸς ἀπὸ ἁμαρτίας, τοῦ ἄρχειν λαοὺς μεγάλους, ἐλέγξαι ἄρχοντας καὶ ἐξᾶραι ἁμαρτωλοὺς ἐν ἰσχύι λόγου·
Pss 17:42	καὶ οὐκ ἀσθενήσει ἐν ταῖς ἡμέραις αὐτοῦ ἐπὶ θεῷ αὐτοῦ, ὅτι ὁ θεὸς κατηργάσατο αὐτὸν δυνατὸν ἐν πνεύματι ἁγίῳ καὶ σοφὸν ἐν βουλῇ συνέσεως μετὰ ἰσχύος καὶ δικαιοσύνης.
Pss 17:43	καὶ εὐλογία Κυρίου μετ᾽ αὐτοῦ ἐν ἰσχύι,
Pss 17:44	καὶ οὐκ ἀσθενήσει ἡ ἐλπὶς αὐτοῦ ἐπὶ Κύριον· καὶ τίς δύναται πρὸς αὐτόν; ἰσχυρὸς ἐν ἔργοις αὐτοῦ καὶ κραταιὸς ἐν φόβῳ θεοῦ,
Pss 17:45	ποιμαίνων τὸ ποιμνίον Κυρίου ἐν πίστει καὶ δικαιοσύνῃ, καὶ οὐκ ἀφήσει ἀσθενῆσαι ἐν αὐτοῖς ἐν τῇ νομῇ αὐτῶν.
Pss 17:46	ἐν ἰσότητι πάντας αὐτοὺς ἄξει, καὶ οὐκ ἔσται ἐν αὐτοῖς ὑπερηφανία τοῦ καταδυναστευθῆναι ἐν αὐτοῖς.
Pss 17:47	αὕτη ἡ εὐπρέπεια τοῦ βασιλέως Ἰσραήλ, ἣν ἔγνω ὁ θεός, ἀναστῆσαι αὐτὸν ἐπ᾽ οἶκον Ἰσραήλ, παιδεῦσαι αὐτόν.
Pss 17:48	τὰ ῥήματα αὐτοῦ πεπυρωμένα ὑπὲρ χρυσίον τὸ πρῶτον τίμιον, ἐν συναγωγαῖς διακρινεῖ λαοῦ φυλὰς ἡγιασμένου·
Pss 17:49	οἱ λόγοι αὐτοῦ ὡς λόγοι ἁγίων ἐν μέσῳ λαῶν ἡγιασμένων.
Pss 17:50	μακάριοι οἱ γενόμενοι ἐν ταῖς ἡμέραις ἐκείναις, ἰδεῖν τὰ ἀγαθὰ Ἰσραὴλ ἐν συναγωγῇ φυλῶν· ποιήσαι ὁ θεός.
Pss 17:51	ταχύναι ὁ θεὸς ἐπὶ Ἰσραὴλ τὸ ἔλεος αὐτοῦ· ῥύσεται ἡμᾶς ἀπὸ ἀκαθαρσίας ἐχθρῶν βεβήλων. Κύριος αὐτὸς βασιλεὺς ἡμῶν εἰς τὸν αἰῶνα καὶ ἔτι.
Pss 18:1	Ψαλμὸς τῷ Σαλωμών· ἔτι τοῦ χριστοῦ κυρίου. Κύριε, τὸ ἔλεός σου ἐπὶ τὰ ἔργα τῶν χειρῶν σου εἰς τὸν αἰῶνα·
Pss 18:2	ἡ χρηστότης σου ἐπὶ δόματος πλουσίου ἐπὶ Ἰσραήλ· οἱ ὀφθαλμοί σου ἐπιβλέποντες ἐπ᾽ αὐτά, καὶ οὐχ ὑστερήσει ἐξ αὐτῶν,
Pss 18:3	τὰ ὦτά σου ἐπακούει εἰς δέησιν πτωχοῦ ἐν ἐλπίδι· τὰ κρίματά σου ἐπὶ πᾶσαν τὴν γῆν μετὰ ἐλέους,
Pss 18:4	καὶ ἀγάπη σου ἐπὶ σπέρμα Ἀβραάμ, υἱοὺς Ἰσραήλ. ἡ παιδία σου ἐφ᾽ ἡμᾶς ὡς υἱὸν πρωτότοκον μονογενῆ,
Pss 18:5	ἀποστρέψαι ψυχὴν εὐήκοον ἀπὸ ἀμαθίας ἐν ἀγνοίᾳ.
Pss 18:6	καθαρίσαι ὁ θεὸς Ἰσραὴλ εἰς ἡμέραν ἐλέους ἐν εὐλογίᾳ, εἰς ἡμέραν ἐκλογῆς ἐν ἀνάξει χριστοῦ αὐτοῦ.
Pss 18:7	μακάριοι οἱ γενόμενοι ἐν ἡμέραις ἐκείναις, ἰδεῖν τὰ ἀγαθὰ Κυρίου, ἃ ποιήσει γενεᾷ τῇ ἐρχομένῃ·
Pss 18:8	ὑπὸ ῥάβδον παιδείας χριστοῦ κυρίου, ἐν φόβῳ θεοῦ αὐτοῦ, ἐν σοφίᾳ πνεύματος καὶ δικαιοσύνης καὶ ἰσχύος·
Pss 18:9	κατευθῦναι ἄνδρας ἐν ἔργοις δικαιοσύνης φόβῳ θεοῦ, καταστῆσαι πάντας αὐτοὺς ἐνώπιον Κυρίου.
Pss 18:10	γενεὰ ἀγαθὴ ἐν φόβῳ θεοῦ ἐν ἡμέραις ἐλέους. διάψαλμα.
Pss 18:11	μέγας ἡμῶν ὁ θεὸς καὶ ἔνδοξος, ἐν ὑψίστοις κατοικῶν·
Pss 18:12	ὁ διατάξας ἐν πορίᾳ φωστῆρας εἰς καιροὺς ὡρῶν ἀφ᾽ ἡμερῶν εἰς ἡμέρας, καὶ οὐ παρέβησαν ἀπὸ ὁδοῦ ἧς ἐνετείλω αὐτοῖς.
Pss 18:13	ἐν φόβῳ θεοῦ ἡ ὁδὸς αὐτῶν καθ᾽ ἑκάστην ἡμέραν, ἀφ᾽ ἧς ἡμέρας ἔκτισεν αὐτοὺς ὁ θεὸς καὶ ἕως αἰῶνος.
Pss 18:14	καὶ οὐκ ἐπλανήθησαν ἀφ᾽ ἧς ἡμέρας ἔκτισεν αὐτούς· ἀπὸ γενεῶν ἀρχαίων οὐκ ἀπέστησαν ὁδῶν αὐτῶν, εἰ μὴ ὁ θεὸς ἐνετείλατο αὐτοῖς ἐν ἐπιταγῇ δούλων αὐτοῦ.
